Error J1	Error J2	Error J3	Position J1	Position J2	Position J3	desTorque1	desTorque2	desTorque3	coriolis1	coriolis2	coriolis3	grav1	grav2	grav3	time	
4.48983	-1.68497	0.245113	-5.53703	2.3831	-0.245113	953.34	389.219	-0.337172	0.966119	0.210946	0.0203051	-13.6476	-3.23085	2.76751e-08	2.77085	
4.48973	-1.68497	0.245118	-5.53692	2.3831	-0.245118	1108.64	458.591	-0.378061	0.967604	0.212058	0.0202831	-13.6468	-3.23102	2.76164e-08	2.77085	
4.49346	-1.68551	0.245174	-5.54066	2.38364	-0.245174	1136.84	471.316	-0.389594	0.956262	0.212779	0.0206464	-13.716	-3.28933	2.13791e-08	2.77211	
4.50437	-1.6871	0.245307	-5.55157	2.38523	-0.245307	1190.38	495.563	-0.416894	0.924788	0.216501	0.0216074	-13.9212	-3.46402	5.51672e-09	2.77588	
4.50436	-1.6871	0.245322	-5.55156	2.38523	-0.245322	1113.4	461.14	-0.395996	0.919782	0.213262	0.0216976	-13.9212	-3.46416	5.50221e-09	2.77588	
4.51147	-1.68816	0.245422	-5.55867	2.38629	-0.245422	1165.41	484.595	-0.419009	0.896298	0.213951	0.0223988	-14.0567	-3.58076	-2.8508e-09	2.77839	
4.51137	-1.68815	0.245418	-5.55856	2.38629	-0.245418	1114.61	461.874	-0.404975	0.896495	0.214173	0.0223855	-14.0559	-3.58079	-2.87491e-09	2.77839	
4.51479	-1.68868	0.245463	-5.56199	2.38681	-0.245463	1140.34	473.478	-0.416559	0.883586	0.213784	0.0227481	-14.1227	-3.63906	-6.43677e-09	2.77965	
4.52473	-1.69024	0.245606	-5.57193	2.38837	-0.245606	1188.59	495.319	-0.444172	0.838076	0.208257	0.0239663	-14.3206	-3.81398	-1.48109e-08	2.78342	
4.52473	-1.69024	0.245607	-5.57193	2.38837	-0.245607	1118.96	464.225	-0.424048	0.842162	0.210833	0.0239041	-14.3206	-3.81402	-1.48134e-08	2.78342	
4.5312	-1.69128	0.245702	-5.5784	2.38941	-0.245702	1165.88	485.363	-0.447092	0.814785	0.208862	0.0246907	-14.4512	-3.9306	-1.85973e-08	2.78594	
4.53109	-1.69128	0.245703	-5.57829	2.38941	-0.245703	1119.84	464.802	-0.433573	0.813781	0.208329	0.0247006	-14.4505	-3.93066	-1.86122e-08	2.78594	
4.53418	-1.69179	0.245753	-5.58138	2.38992	-0.245753	1143.02	475.243	-0.445177	0.799314	0.206891	0.025111	-14.5148	-3.989	-2.00226e-08	2.78719	
4.54312	-1.69333	0.245911	-5.59032	2.39146	-0.245911	1185.89	494.627	-0.473042	0.759444	0.204666	0.0263119	-14.7053	-4.16406	-2.24829e-08	2.79097	
4.54313	-1.69333	0.245906	-5.59033	2.39146	-0.245906	1123.85	466.979	-0.453867	0.7584	0.204014	0.0263229	-14.7053	-4.16399	-2.24817e-08	2.79097	
4.55257	-1.69499	0.246072	-5.59977	2.39312	-0.246072	1191.65	497.481	-0.491616	0.71417	0.200609	0.0276882	-14.9101	-4.35383	-2.25322e-08	2.79506	
4.55228	-1.69498	0.246074	-5.59947	2.39311	-0.246074	1123.91	467.279	-0.470193	0.714813	0.201194	0.0276616	-14.908	-4.35393	-2.2546e-08	2.79506	
4.55663	-1.6958	0.246155	-5.60383	2.39393	-0.246155	1157.16	482.23	-0.489283	0.69523	0.200984	0.0283038	-15.0078	-4.44878	-2.17384e-08	2.79711	
4.56882	-1.69823	0.246363	-5.61602	2.39636	-0.246363	1213.49	507.619	-0.535094	0.628215	0.194873	0.0303741	-15.3007	-4.73246	-1.68882e-08	2.80325	
4.56879	-1.69823	0.246396	-5.61599	2.39637	-0.246396	1129.99	470.587	-0.506223	0.620809	0.190736	0.0305372	-15.3006	-4.73279	-1.68826e-08	2.80325	
4.56254	-1.69695	0.246251	-5.60973	2.39508	-0.246251	1086.13	450.945	-0.477377	0.656631	0.194058	0.0293807	-15.1468	-4.58225	-1.98408e-08	2.8	
4.57641	-1.69985	0.246595	-5.62361	2.39799	-0.246595	1226.21	513.473	-0.558836	0.577491	0.187249	0.0320404	-15.4925	-4.92214	-1.27177e-08	2.80735	
4.5761	-1.69985	0.246597	-5.6233	2.39798	-0.246597	1129.6	470.655	-0.52421	0.587972	0.193359	0.0318444	-15.4904	-4.9222	-1.27198e-08	2.80735	
4.57957	-1.70064	0.246655	-5.62676	2.39877	-0.246655	1155.94	482.438	-0.543053	0.581267	0.199785	0.0322905	-15.5837	-5.01631	-1.06728e-08	2.8094	
4.58922	-1.70298	0.246674	-5.63641	2.40111	-0.246674	1199.03	501.718	-0.588798	0.433383	0.146453	0.0357267	-15.8578	-5.29547	-4.68906e-09	2.81554	
4.57508	-1.69957	0.24656	-5.62227	2.3977	-0.24656	1037.55	430.247	-0.486486	0.584977	0.187838	0.0317728	-15.4588	-4.88897	-1.34435e-08	2.80663	
4.57487	-1.69956	0.246562	-5.62206	2.3977	-0.246562	1130.06	470.823	-0.521123	0.59208	0.191992	0.0316402	-15.4574	-4.88901	-1.3445e-08	2.80663	
4.57777	-1.70022	0.246621	-5.62496	2.39835	-0.246621	1151.8	480.548	-0.536574	0.584134	0.196042	0.032061	-15.5348	-4.96677	-1.17482e-08	2.80832	
4.58594	-1.70216	0.24671	-5.63314	2.4003	-0.24671	1188.67	497.066	-0.57431	0.509259	0.178581	0.0341242	-15.7627	-5.19832	-6.75722e-09	2.81339	
4.58584	-1.70218	0.246821	-5.63304	2.40032	-0.246821	1133.25	472.683	-0.553006	0.510378	0.179771	0.0342413	-15.7624	-5.19953	-6.73632e-09	2.81339	
4.59084	-1.70349	0.247012	-5.63804	2.40163	-0.247012	1168.06	488.15	-0.583189	0.484533	0.18189	0.0354165	-15.9118	-5.35502	-3.44374e-09	2.81676	
4.59064	-1.70349	0.247	-5.63784	2.40162	-0.247	1133.56	473.004	-0.569202	0.498632	0.189644	0.0351389	-15.9105	-5.35491	-3.4481e-09	2.81676	
4.59293	-1.70412	0.247037	-5.64013	2.40226	-0.247037	1150.45	480.501	-0.58432	0.497068	0.196453	0.0354477	-15.9835	-5.43188	-1.83341e-09	2.81845	
4.59927	-1.70602	0.247084	-5.64646	2.40416	-0.247084	1177.41	492.44	-0.621712	0.365341	0.147369	0.0386273	-16.1985	-5.66078	2.90464e-09	2.82352	
4.58913	-1.70305	0.246946	-5.63633	2.40118	-0.246946	1069.47	445.187	-0.53632	0.493219	0.181134	0.0350114	-15.8608	-5.30188	-4.56441e-09	2.81561	
4.58904	-1.70304	0.246941	-5.63624	2.40117	-0.246941	1134.1	473.19	-0.5638	0.499288	0.184487	0.0348919	-15.8602	-5.30184	-4.56629e-09	2.81561	
4.59059	-1.70347	0.246985	-5.63779	2.4016	-0.246985	1145.18	478.11	-0.573661	0.496593	0.188252	0.0351485	-15.9086	-5.35276	-3.49269e-09	2.81672	
4.595	-1.70473	0.247079	-5.6422	2.40286	-0.247079	1164.51	486.705	-0.598349	0.473175	0.190623	0.0361517	-16.0521	-5.50476	-3.15355e-10	2.82006	
4.59498	-1.70473	0.247103	-5.64218	2.40287	-0.247103	1135.74	474.186	-0.585931	0.478075	0.19342	0.0360946	-16.052	-5.50504	-3.10558e-10	2.82006	
4.59778	-1.70557	0.247172	-5.64497	2.40371	-0.247172	1154.41	482.414	-0.605257	0.466297	0.196839	0.036718	-16.1467	-5.60624	1.78162e-09	2.82228	
4.59769	-1.70557	0.247165	-5.64489	2.4037	-0.247165	1135.8	474.328	-0.596983	0.462254	0.194647	0.0367747	-16.1461	-5.60611	1.77804e-09	2.82228	
4.59898	-1.70599	0.2472	-5.64617	2.40412	-0.2472	1144.78	478.276	-0.606644	0.448882	0.192284	0.0372205	-16.1927	-5.65658	2.8134e-09	2.82339	
4.60251	-1.70724	0.247346	-5.64971	2.40538	-0.247346	1159.15	484.581	-0.63106	0.405468	0.183571	0.0386931	-16.3305	-5.80804	5.88983e-09	2.82672	
4.60253	-1.70724	0.247328	-5.64973	2.40537	-0.247328	1137.37	475.273	-0.620153	0.410159	0.185948	0.0385833	-16.3305	-5.80788	5.88726e-09	2.82672	
4.60475	-1.70807	0.247419	-5.65195	2.40621	-0.247419	1151.18	481.26	-0.638916	0.38224	0.180523	0.039561	-16.4215	-5.90854	7.90887e-09	2.82895	
4.60465	-1.70807	0.247427	-5.65185	2.40621	-0.247427	1136.77	475.101	-0.631609	0.38194	0.180438	0.0395714	-16.4208	-5.90857	7.90791e-09	2.82895	
4.60563	-1.70849	0.247483	-5.65283	2.40662	-0.247483	1143.5	478.011	-0.641052	0.371335	0.179538	0.0400146	-16.4655	-5.95891	8.91025e-09	2.83006	
4.60832	-1.70973	0.247637	-5.65551	2.40786	-0.247637	1153.4	482.247	-0.665198	0.353294	0.183729	0.0410833	-16.5977	-6.10945	1.18789e-08	2.83339	
4.60832	-1.70973	0.247639	-5.65551	2.40786	-0.247639	1137.94	475.841	-0.655862	0.346298	0.180112	0.0412181	-16.5977	-6.10944	1.18786e-08	2.83339	
4.60827	-1.70971	0.247636	-5.65547	2.40784	-0.247636	1137.69	475.738	-0.655387	0.346661	0.180066	0.0411982	-16.5954	-6.10681	1.18272e-08	2.83333	
4.60996	-1.71055	0.247744	-5.65716	2.40868	-0.247744	1147.54	479.871	-0.674243	0.332842	0.181975	0.0419802	-16.6849	-6.20955	1.38291e-08	2.83561	
4.60987	-1.71055	0.24774	-5.65707	2.40868	-0.24774	1137.36	475.672	-0.667873	0.335333	0.183246	0.041921	-16.6843	-6.20946	1.38261e-08	2.83561	
4.61058	-1.71096	0.247783	-5.65778	2.40909	-0.247783	1141.88	477.559	-0.677015	0.330491	0.185017	0.042252	-16.7271	-6.25928	1.47891e-08	2.83673	
4.61246	-1.71217	0.247901	-5.65965	2.4103	-0.247901	1147.46	479.79	-0.700762	0.307802	0.185805	0.0433949	-16.8538	-6.40817	1.76373e-08	2.84006	
4.61245	-1.71217	0.24791	-5.65964	2.4103	-0.24791	1138	476.151	-0.693022	0.311155	0.187571	0.0433422	-16.8538	-6.40828	1.76389e-08	2.84006	
4.61377	-1.71314	0.248007	-5.66097	2.41127	-0.248007	1144.23	478.547	-0.714222	0.296	0.189463	0.0442237	-16.9542	-6.52722	1.98834e-08	2.84273	
4.61364	-1.71314	0.248004	-5.66084	2.41127	-0.248004	1136.97	475.783	-0.707971	0.292896	0.187886	0.044269	-16.9533	-6.52706	1.98785e-08	2.84273	
4.61413	-1.71362	0.248056	-5.66133	2.41175	-0.248056	1139.68	476.792	-0.718575	0.28044	0.186328	0.0448092	-17.0024	-6.58631	2.09847e-08	2.84407	
4.61515	-1.71507	0.248249	-5.66235	2.4132	-0.248249	1139.45	476.249	-0.734526	0.272687	0.208025	7.06981e-09	-17.147	-6.76377	2.42521e-08	2.84807	
4.61517	-1.71506	0.248227	-5.66237	2.4132	-0.248227	1137.65	476.29	-0.728061	0.275645	0.20933	7.06267e-09	-17.147	-6.76357	2.42493e-08	2.84807	
4.61578	-1.71624	0.248363	-5.66298	2.41437	-0.248363	1136.95	475.358	-0.732942	0.252679	0.209008	7.00999e-09	-17.264	-6.90845	2.68715e-08	2.85136	
4.61557	-1.71624	0.248367	-5.66277	2.41437	-0.248367	1135.38	475.351	-0.727633	0.252591	0.208996	7.00934e-09	-17.2628	-6.90828	2.68653e-08	2.85136	
4.61561	-1.71682	0.24844	-5.66281	2.41496	-0.24844	1134.62	474.695	-0.729922	0.244655	0.210474	6.97749e-09	-17.3197	-6.9804	2.81522e-08	2.853	
4.61513	-1.71856	0.24862	-5.66233	2.41669	-0.24862	1124.98	469.67	-0.731749	0.232531	0.219665	6.8618e-09	-17.4864	-7.19531	3.19221e-08	2.85794	
4.61569	-1.71607	0.248343	-5.66289	2.4142	-0.248343	1151.39	484.263	-0.723154	0.255928	0.20903	7.01756e-09	-17.2471	-6.88742	2.64933e-08	2.85088	
4.61554	-1.71607	0.248346	-5.66274	2.4142	-0.248346	1135.89	475.572	-0.727763	0.255864	0.209021	7.01709e-09	-17.2462	-6.8873	2.64888e-08	2.85088	
4.6156	-1.71657	0.248408	-5.6628	2.4147	-0.248408	1135.31	475.041	-0.729741	0.248263	0.209911	6.99107e-09	-17.295	-6.94899	2.75932e-08	2.85229	
4.61536	-1.71806	0.248575	-5.66256	2.41619	-0.248575	1128.09	471.221	-0.731678	0.23353	0.21591	6.89776e-09	-17.4386	-7.13312	3.08411e-08	2.8565	
4.61536	-1.71806	0.248577	-5.66256	2.41619	-0.248577	1135.92	475.756	-0.728412	0.227418	0.213007	6.90793e-09	-17.4386	-7.13311	3.0841e-08	2.8565	
4.61497	-1.71905	0.248694	-5.66216	2.41718	-0.248694	1128.27	471.69	-0.730047	0.211867	0.214141	6.86613e-09	-17.5328	-7.25536	3.29589e-08	2.85931	
4.61481	-1.71904	0.248693	-5.66201	2.41718	-0.248693	1134.06	474.976	-0.728065	0.21242	0.214385	6.86413e-09	-17.5319	-7.25518	3.29535e-08	2.85931	
4.61443	-1.71953	0.248749	-5.66163	2.41767	-0.248749	1129.9	472.783	-0.728762	0.205557	0.215273	6.84186e-09	-17.5778	-7.31597	3.39934e-08	2.86072	
4.61282	-1.721	0.248912	-5.66002	2.41913	-0.248912	1115.35	465.55	-0.728085	0.183729	0.216892	6.77553e-09	-17.7128	-7.49736	3.70483e-08	2.86494	
4.61282	-1.721	0.248916	-5.66002	2.41913	-0.248916	1133.41	474.816	-0.72849	0.183889	0.21701	6.77595e-09	-17.7128	-7.4974	3.70489e-08	2.86494	
4.60997	-1.72312	0.249161	-5.65717	2.42125	-0.249161	1101.12	458.671	-0.726481	0.157201	0.220867	6.67532e-09	-17.9059	-7.76	4.13521e-08	2.87107	
4.60925	-1.7231	0.249157	-5.65645	2.42124	-0.249157	1125.65	471.35	-0.726423	0.156948	0.220571	6.66994e-09	-17.9017	-7.75898	4.13243e-08	2.87107	
4.60693	-1.72415	0.249274	-5.65413	2.42228	-0.249274	1107.86	462.506	-0.724834	0.142105	0.221197	6.61718e-09	-17.9928	-7.88849	4.33836e-08	2.87414	
4.59775	-1.72725	0.249699	-5.64495	2.42539	-0.249699	1042.58	431.067	-0.711427	0.0902098	0.218699	6.4731e-09	-18.2528	-8.27268	4.92616e-08	2.88335	
4.61098	-1.72237	0.249074	-5.65818	2.4205	-0.249074	1252.35	533.038	-0.750719	0.166139	0.219371	6.71101e-09	-17.8375	-7.66703	3.98437e-08	2.8689	
4.61068	-1.72236	0.249072	-5.65788	2.42049	-0.249072	1129.71	473.188	-0.727624	0.166035	0.219252	6.70877e-09	-17.8358	-7.6666	3.98321e-08	2.8689	
4.60939	-1.72304	0.249149	-5.65659	2.42117	-0.249149	1118.6	467.656	-0.72673	0.156975	0.220093	6.67467e-09	-17.8959	-7.75069	4.11912e-08	2.87088	
4.6046	-1.72506	0.24939	-5.6518	2.42319	-0.24939	1083.89	450.827	-0.720705	0.128917	0.221519	6.57243e-09	-18.0706	-8.00102	4.51413e-08	2.87682	
4.6046	-1.72505	0.249389	-5.6518	2.42319	-0.249389	1128.4	472.712	-0.728098	0.133706	0.223675	6.5647e-09	-18.0706	-8.00104	4.51415e-08	2.87682	
4.61196	-1.72159	0.248986	-5.65916	2.41973	-0.248986	1202.72	509.105	-0.7389	0.175644	0.217858	6.74761e-09	-17.767	-7.57149	3.82754e-08	2.86667	
4.60097	-1.72639	0.24954	-5.64817	2.42452	-0.24954	1023.57	421.185	-0.711317	0.12345	0.227723	6.48129e-09	-18.1841	-8.16663	4.76798e-08	2.88078	
4.60068	-1.72638	0.249534	-5.64787	2.42452	-0.249534	1124.12	470.777	-0.72704	0.122205	0.227023	6.48022e-09	-18.1824	-8.16609	4.76668e-08	2.88078	
4.59849	-1.72705	0.249607	-5.64569	2.42518	-0.249607	1105.93	461.952	-0.723616	0.111985	0.226485	6.44406e-09	-18.237	-8.24805	4.88969e-08	2.88276	
4.59098	-1.72903	0.2499	-5.63817	2.42716	-0.2499	1056.47	438.231	-0.712361	0.0811565	0.224805	6.3416e-09	-18.3951	-8.49234	5.24667e-08	2.88871	
4.60189	-1.72605	0.249502	-5.64908	2.42418	-0.249502	1221.81	517.911	-0.749054	0.125881	0.226668	6.50243e-09	-18.1554	-8.12483	4.70442e-08	2.87978	
4.60172	-1.72605	0.249499	-5.64892	2.42418	-0.249499	1125.63	471.468	-0.727464	0.125187	0.226278	6.50183e-09	-18.1545	-8.12453	4.70369e-08	2.87978	
4.60016	-1.72654	0.249553	-5.64736	2.42468	-0.249553	1112.18	464.936	-0.724951	0.119025	0.226599	6.47279e-09	-18.1957	-8.18596	4.79664e-08	2.88126	
4.59495	-1.72803	0.249737	-5.64215	2.42616	-0.249737	1077.93	448.476	-0.717486	0.0984347	0.226387	6.38952e-09	-18.3163	-8.3692	5.06855e-08	2.8857	
4.59496	-1.72802	0.249729	-5.64216	2.42616	-0.249729	1123.5	470.535	-0.727418	0.10413	0.228826	6.37955e-09	-18.3163	-8.36915	5.06851e-08	2.8857	
4.59125	-1.72901	0.24984	-5.63845	2.42714	-0.24984	1089.5	454.168	-0.719856	0.0959522	0.230681	6.31295e-09	-18.3951	-8.4905	5.24447e-08	2.88866	
4.59109	-1.729	0.24984	-5.63828	2.42714	-0.24984	1120.33	469.088	-0.726657	0.0951076	0.230248	6.31295e-09	-18.3941	-8.49019	5.24375e-08	2.88866	
4.58903	-1.72949	0.249897	-5.63622	2.42762	-0.249897	1102.98	460.737	-0.722747	0.0900496	0.230615	6.28003e-09	-18.4323	-8.5504	5.32959e-08	2.89014	
4.58234	-1.73095	0.250075	-5.62954	2.42908	-0.250075	1060.91	440.619	-0.712479	0.078366	0.232836	6.17398e-09	-18.5439	-8.7298	5.58014e-08	2.89458	
4.58235	-1.73095	0.250068	-5.62955	2.42908	-0.250068	1117.54	467.81	-0.726389	0.0787784	0.232947	6.17249e-09	-18.5439	-8.72975	5.58009e-08	2.89458	
4.57274	-1.73293	0.250297	-5.61994	2.43106	-0.250297	1032.19	426.945	-0.705268	0.0638582	0.235369	6.0218e-09	-18.6928	-8.9728	5.90814e-08	2.90065	
4.57206	-1.73292	0.250298	-5.61926	2.43105	-0.250298	1107.73	463.255	-0.72365	0.0621127	0.234356	6.01943e-09	-18.689	-8.97144	5.90512e-08	2.90065	
4.56641	-1.7339	0.250419	-5.61361	2.43203	-0.250419	1063.58	442.123	-0.712562	0.0557585	0.235455	5.93725e-09	-18.7586	-9.09088	6.06033e-08	2.90368	
4.5475	-1.7368	0.25073	-5.5947	2.43494	-0.25073	947.369	386.855	-0.680726	0.0789484	0.253612	5.60681e-09	-18.955	-9.44312	6.49706e-08	2.91278	
4.57579	-1.7323	0.250224	-5.62298	2.43043	-0.250224	1347.18	577.235	-0.789019	0.0683188	0.234571	6.06983e-09	-18.6457	-8.89587	5.80563e-08	2.89873	
4.57547	-1.7323	0.250225	-5.62267	2.43043	-0.250225	1111.99	465.231	-0.724927	0.0675122	0.234103	6.06872e-09	-18.6439	-8.89524	5.8042e-08	2.89873	
4.57179	-1.73297	0.250305	-5.61899	2.4311	-0.250305	1082.14	450.95	-0.717466	0.0624723	0.234718	6.01463e-09	-18.6925	-8.97732	5.91284e-08	2.9008	
4.55983	-1.73497	0.250539	-5.60702	2.4331	-0.250539	1008.78	416.013	-0.697898	0.0570761	0.239594	5.82992e-09	-18.8326	-9.22089	6.22521e-08	2.90701	
4.55984	-1.73497	0.250528	-5.60704	2.4331	-0.250528	1107.62	463.161	-0.724412	0.0513212	0.237063	5.83714e-09	-18.8326	-9.22078	6.2251e-08	2.90701	
4.57323	-1.73271	0.250271	-5.62043	2.43084	-0.250271	1224.06	518.668	-0.755179	0.0681502	0.236063	6.02959e-09	-18.6739	-8.94572	5.87122e-08	2.9	
4.55141	-1.73629	0.250677	-5.5986	2.43443	-0.250677	924.114	375.656	-0.675147	0.0358831	0.23462	5.72726e-09	-18.923	-9.38148	6.42352e-08	2.91115	
4.55109	-1.73629	0.250688	-5.59829	2.43443	-0.250688	1101.41	460.239	-0.722741	0.0337317	0.233688	5.72936e-09	-18.9213	-9.38085	6.42214e-08	2.91115	
4.54648	-1.73696	0.25078	-5.59368	2.43509	-0.25078	1064.25	442.542	-0.712663	0.0320646	0.234869	5.66474e-09	-18.9642	-9.46029	6.51745e-08	2.91323	
4.53184	-1.73891	0.250935	-5.57904	2.43704	-0.250935	977.061	401.127	-0.688077	0.0757404	0.255998	5.37926e-09	-19.0876	-9.69504	6.78973e-08	2.91944	
4.55452	-1.7358	0.250622	-5.60172	2.43394	-0.250622	1289.62	549.62	-0.77591	0.0415126	0.235525	5.76802e-09	-18.8896	-9.32212	6.35086e-08	2.90962	
4.5544	-1.7358	0.250626	-5.6016	2.43393	-0.250626	1104.25	461.574	-0.723553	0.0406605	0.235155	5.76886e-09	-18.8889	-9.32187	6.35031e-08	2.90962	
4.55158	-1.73622	0.25068	-5.59878	2.43435	-0.25068	1081	450.5	-0.71726	0.0369243	0.234824	5.73218e-09	-18.9165	-9.37217	6.41163e-08	2.91093	
4.54279	-1.73747	0.25083	-5.58999	2.4356	-0.25083	1028.65	425.62	-0.702752	0.0351817	0.237252	5.6041e-09	-18.9971	-9.52192	6.59032e-08	2.91485	
4.54279	-1.73747	0.250828	-5.58999	2.4356	-0.250828	1100.31	459.684	-0.722817	0.029396	0.234846	5.61231e-09	-18.9971	-9.52188	6.59028e-08	2.91485	
4.53675	-1.7383	0.250929	-5.58395	2.43643	-0.250929	1048.67	435.138	-0.708398	0.0239036	0.234414	5.53168e-09	-19.0497	-9.62106	6.70563e-08	2.91746	
4.53663	-1.7383	0.250928	-5.58383	2.43643	-0.250928	1096.83	458.03	-0.721914	0.0248429	0.234729	5.52933e-09	-19.049	-9.62076	6.70505e-08	2.91746	
4.53347	-1.73871	0.250975	-5.58066	2.43684	-0.250975	1070.78	445.65	-0.714622	0.023025	0.234724	5.48604e-09	-19.0744	-9.66988	6.76113e-08	2.91876	
4.52363	-1.73995	0.251108	-5.57083	2.43808	-0.251108	1012.95	418.196	-0.698151	0.013105	0.232404	5.3586e-09	-19.1485	-9.81604	6.9242e-08	2.92268	
4.52362	-1.73995	0.251114	-5.57082	2.43808	-0.251114	1092.3	455.838	-0.720984	0.0140998	0.232871	5.35788e-09	-19.1485	-9.81609	6.92424e-08	2.92268	
4.5125	-1.74131	0.251266	-5.55969	2.43945	-0.251266	998.128	411.142	-0.693987	0.0112626	0.233019	5.1719e-09	-19.2282	-9.97601	7.09678e-08	2.92699	
4.51219	-1.74131	0.251263	-5.55938	2.43944	-0.251263	1085.34	452.519	-0.719071	0.00972394	0.232188	5.17161e-09	-19.2264	-9.97514	7.09521e-08	2.92699	
4.50624	-1.74199	0.251339	-5.55344	2.44012	-0.251339	1037.56	429.848	-0.705334	0.00920343	0.232197	5.05162e-09	-19.2639	-10.0539	7.17729e-08	2.92915	
4.48745	-1.74404	0.25161	-5.53465	2.44217	-0.25161	927.611	377.752	-0.673045	0.0124828	0.233542	4.6893e-09	-19.3706	-10.2872	7.4105e-08	2.93563	
4.48748	-1.74403	0.251574	-5.53468	2.44216	-0.251574	1077.92	448.882	-0.717548	0.024388	0.237894	4.67081e-09	-19.3706	-10.287	7.41036e-08	2.93563	
4.49426	-1.74331	0.251509	-5.54146	2.44145	-0.251509	1134.56	475.708	-0.734269	0.0214977	0.23727	4.80427e-09	-19.3338	-10.2051	7.33017e-08	2.93333	
4.47457	-1.74538	0.251681	-5.52177	2.44352	-0.251681	915.563	372.017	-0.669427	0.0286367	0.238031	4.42198e-09	-19.4388	-10.4403	7.55611e-08	2.93994	
4.47428	-1.74538	0.251675	-5.52148	2.44352	-0.251675	1070.31	445.242	-0.715459	0.0142728	0.232135	4.43708e-09	-19.4371	-10.4393	7.55453e-08	2.93994	
4.46745	-1.74607	0.251778	-5.51464	2.44421	-0.251778	1015.37	419.225	-0.699203	-0.00623366	0.22355	4.3441e-09	-19.4689	-10.5149	7.62361e-08	2.9421	
4.44588	-1.74819	0.252318	-5.49308	2.44632	-0.252318	890.245	360.04	-0.661749	0.0927331	0.261703	3.90194e-09	-19.5582	-10.7407	7.82e-08	2.94857	
4.47729	-1.7451	0.251659	-5.52448	2.44323	-0.251659	1322.99	564.582	-0.791713	0.0278674	0.238084	4.47385e-09	-19.4245	-10.4081	7.52589e-08	2.93903	
4.47711	-1.7451	0.251655	-5.52431	2.44323	-0.251655	1072.24	446.16	-0.716018	0.0188904	0.234392	4.48336e-09	-19.4234	-10.4075	7.52489e-08	2.93903	
4.47178	-1.74564	0.251721	-5.51898	2.44377	-0.251721	1029.05	425.708	-0.703236	0.00701728	0.229181	4.40332e-09	-19.449	-10.4673	7.58025e-08	2.94074	
4.45516	-1.74728	0.252026	-5.50236	2.44542	-0.252026	933.012	380.264	-0.674565	0.0216909	0.233728	4.11353e-09	-19.5218	-10.6457	7.73919e-08	2.94585	
4.45525	-1.74726	0.251902	-5.50245	2.44539	-0.251902	1065.66	442.927	-0.714498	0.0262319	0.234209	4.09729e-09	-19.522	-10.6449	7.73865e-08	2.94585	
4.44403	-1.74832	0.251958	-5.49122	2.44645	-0.251958	971.577	398.432	-0.686243	0.0159399	0.227365	3.91562e-09	-19.569	-10.7616	7.83839e-08	2.94926	
4.44386	-1.74833	0.251969	-5.49105	2.44646	-0.251969	1059.11	439.797	-0.712761	0.000986322	0.221587	3.93223e-09	-19.5679	-10.761	7.83747e-08	2.94926	
4.438	-1.74888	0.252055	-5.4852	2.44701	-0.252055	1011.82	417.428	-0.698541	-0.0172239	0.213603	3.86082e-09	-19.59	-10.8189	7.8852e-08	2.95096	
4.41988	-1.75054	0.252383	-5.46708	2.44868	-0.252383	907.94	368.308	-0.667115	0.0445599	0.234251	3.52858e-09	-19.6525	-10.9913	8.02166e-08	2.95607	
4.44762	-1.74798	0.25194	-5.49482	2.44611	-0.25194	1281.26	544.668	-0.78045	0.0193424	0.229617	3.97341e-09	-19.5539	-10.7243	7.8068e-08	2.94816	
4.44754	-1.74798	0.251945	-5.49474	2.44612	-0.251945	1061.26	440.828	-0.713365	0.0123967	0.226925	3.98119e-09	-19.5535	-10.724	7.80637e-08	2.94816	
4.44362	-1.74835	0.251984	-5.49082	2.44648	-0.251984	1029.28	425.702	-0.703742	0.00199987	0.222078	3.92872e-09	-19.5688	-10.7634	7.83942e-08	2.94932	
4.43159	-1.74947	0.252143	-5.47879	2.4476	-0.252143	960.539	393.184	-0.683014	-0.0130611	0.213937	3.75699e-09	-19.6131	-10.881	7.93536e-08	2.9528	
4.43161	-1.74946	0.252115	-5.47881	2.4476	-0.252115	1055.79	438.155	-0.712027	-0.0178776	0.211811	3.75989e-09	-19.6132	-10.8808	7.93522e-08	2.9528	
4.42349	-1.75021	0.252211	-5.47069	2.44834	-0.252211	988.288	406.247	-0.691589	-0.0323341	0.204457	3.64991e-09	-19.6419	-10.9586	7.9967e-08	2.95511	
4.42341	-1.75021	0.252218	-5.47061	2.44834	-0.252218	1051.8	436.237	-0.71097	-0.0288014	0.205818	3.64641e-09	-19.6414	-10.9583	7.99633e-08	2.95511	
4.41926	-1.75059	0.252266	-5.46645	2.44872	-0.252266	1018.02	420.267	-0.700721	-0.0289509	0.20472	3.58381e-09	-19.6552	-10.9968	8.02604e-08	2.95627	
4.40661	-1.7517	0.252362	-5.45381	2.44983	-0.252362	946.229	386.319	-0.678866	-0.0269099	0.201552	3.39089e-09	-19.695	-11.1111	8.11171e-08	2.95974	
4.4066	-1.75171	0.252382	-5.45379	2.44984	-0.252382	1045.75	433.288	-0.709479	-0.0319941	0.199846	3.39764e-09	-19.6949	-11.1112	8.11177e-08	2.95974	
4.39805	-1.75245	0.252455	-5.44525	2.45058	-0.252455	975.287	399.989	-0.687941	-0.0325398	0.19688	3.27299e-09	-19.7206	-11.1869	8.1666e-08	2.96206	
