Error J1	Error J2	Error J3	Position J1	Position J2	Position J3	desTorque1	desTorque2	desTorque3	coriolis1	coriolis2	coriolis3	grav1	grav2	grav3	time	
-0.154224	-0.174629	0.099382	1.02689	-1.45435	0.249684	-0.290288	-0.186637	-0.137399	-0.0200846	-0.0489033	0.00218946	-1.90761	1.27652	-0.328654	1.76595	
-0.15958	-0.1652	0.0976096	1.03225	-1.46377	0.251456	-0.175787	0.0299272	-0.0168301	-0.0187063	-0.0471315	0.00215678	-1.90878	1.28672	-0.327644	1.77463	
-0.159514	-0.165317	0.0976314	1.03218	-1.46366	0.251434	-0.3477	-0.294065	-0.19794	-0.0189506	-0.0477196	0.00218262	-1.90876	1.2866	-0.327656	1.77463	
-0.154669	-0.173848	0.0992353	1.02733	-1.45513	0.249831	-0.49898	-0.579636	-0.357706	-0.0198206	-0.0483916	0.00217025	-1.90771	1.27737	-0.328571	1.76667	
-0.163014	-0.15914	0.0964691	1.03568	-1.46983	0.252597	-0.0792236	0.211724	0.0841506	-0.0184278	-0.0475074	0.00220542	-1.90946	1.29329	-0.32699	1.78041	
-0.16301	-0.159137	0.0964678	1.03567	-1.46984	0.252598	-0.345122	-0.289066	-0.195333	-0.0181976	-0.0469271	0.00217935	-1.90943	1.29331	-0.326987	1.78041	
-0.164731	-0.156087	0.095893	1.0374	-1.47289	0.253173	-0.289441	-0.184453	-0.137064	-0.0181577	-0.0473851	0.00221694	-1.90973	1.29663	-0.326655	1.7833	
-0.170072	-0.146595	0.0941021	1.04274	-1.48238	0.254964	-0.167565	0.0411234	-0.0116708	-0.0168139	-0.045634	0.00218778	-1.91053	1.30698	-0.325615	1.79197	
-0.169952	-0.146808	0.0941421	1.04262	-1.48217	0.254924	-0.350413	-0.296278	-0.199963	-0.0170324	-0.0461975	0.00221432	-1.91051	1.30675	-0.325638	1.79197	
-0.173396	-0.14067	0.0929828	1.04606	-1.4883	0.256083	-0.229605	-0.0736333	-0.076058	-0.0164963	-0.0459737	0.00224077	-1.91095	1.31346	-0.324961	1.79776	
-0.173392	-0.140667	0.0929815	1.04606	-1.48831	0.256084	-0.345905	-0.287807	-0.195433	-0.0164062	-0.04573	0.00222932	-1.91093	1.31348	-0.324958	1.79776	
-0.175099	-0.137613	0.0924036	1.04776	-1.49136	0.256662	-0.287518	-0.180456	-0.135722	-0.0162171	-0.0458378	0.00225355	-1.9111	1.31683	-0.324618	1.80065	
-0.180285	-0.128303	0.0906403	1.05295	-1.50067	0.258426	-0.163606	0.044024	-0.0110722	-0.0149068	-0.0441021	0.00222889	-1.91153	1.32707	-0.323574	1.80932	
-0.18022	-0.128418	0.0906619	1.05288	-1.50056	0.258404	-0.349371	-0.291631	-0.19819	-0.0151045	-0.0446523	0.00225543	-1.91152	1.32694	-0.323587	1.80932	
-0.174723	-0.138285	0.092531	1.04739	-1.49069	0.256535	-0.541211	-0.638748	-0.391863	-0.0161505	-0.045506	0.00223293	-1.91107	1.31609	-0.324693	1.8	
-0.183608	-0.12232	0.0895058	1.05627	-1.50665	0.25956	-0.0310524	0.283673	0.121831	-0.0145508	-0.044403	0.0022848	-1.91172	1.33366	-0.322899	1.8151	
-0.183604	-0.122317	0.0895046	1.05627	-1.50666	0.259561	-0.346471	-0.286371	-0.195451	-0.0143493	-0.0438069	0.00225516	-1.91169	1.33368	-0.322896	1.8151	
-0.185266	-0.119311	0.0889337	1.05793	-1.50966	0.260132	-0.286388	-0.17814	-0.135314	-0.0142668	-0.0442635	0.00229958	-1.91175	1.33701	-0.322554	1.818	
-0.190443	-0.109924	0.0871487	1.06311	-1.51905	0.261917	-0.154527	0.0562461	-0.00528853	-0.0129962	-0.0425541	0.00227773	-1.91181	1.34742	-0.321477	1.82667	
-0.190317	-0.11015	0.0871916	1.06298	-1.51882	0.261874	-0.352093	-0.294161	-0.200416	-0.0131682	-0.0430788	0.00230518	-1.9118	1.34717	-0.321502	1.82667	
-0.193647	-0.104094	0.0860389	1.06631	-1.52488	0.263027	-0.22168	-0.0631968	-0.0721342	-0.0126041	-0.0428213	0.00233816	-1.91177	1.3539	-0.320803	1.83245	
-0.193642	-0.104092	0.0860377	1.06631	-1.52488	0.263028	-0.346804	-0.284725	-0.195366	-0.0125344	-0.0425936	0.00232618	-1.91174	1.35392	-0.3208	1.83245	
-0.195291	-0.101078	0.0854632	1.06796	-1.5279	0.263603	-0.283959	-0.173666	-0.133708	-0.0123129	-0.0426691	0.00235408	-1.91168	1.35728	-0.320449	1.83534	
-0.2003	-0.0918969	0.0837104	1.07296	-1.53708	0.265355	-0.15089	0.0583795	-0.00504061	-0.0110813	-0.0409805	0.00233605	-1.91138	1.36755	-0.319372	1.84402	
-0.200238	-0.0920098	0.0837319	1.0729	-1.53696	0.265334	-0.350138	-0.288423	-0.198071	-0.0112319	-0.0414917	0.00236371	-1.91138	1.36743	-0.319385	1.84402	
-0.194148	-0.103168	0.0858615	1.06681	-1.52581	0.263204	-0.586353	-0.700049	-0.42737	-0.0124398	-0.0425187	0.00232902	-1.91173	1.35495	-0.320693	1.83333	
-0.203509	-0.0859966	0.0825828	1.07617	-1.54298	0.266483	0.0214894	0.358956	0.161508	-0.0106539	-0.0412108	0.00239941	-1.91112	1.37416	-0.318674	1.8498	
-0.203504	-0.0859947	0.0825816	1.07617	-1.54298	0.266484	-0.346928	-0.282912	-0.1952	-0.0104906	-0.0406075	0.00236552	-1.91109	1.37418	-0.318672	1.8498	
-0.205107	-0.0830351	0.0820151	1.07777	-1.54594	0.267051	-0.282576	-0.171243	-0.133233	-0.0103593	-0.0410567	0.00241731	-1.91091	1.37751	-0.318319	1.85269	
-0.210112	-0.0737615	0.0802377	1.08278	-1.55521	0.268828	-0.140932	0.07164	0.00138508	-0.00917209	-0.0393994	0.00240135	-1.91026	1.38797	-0.317205	1.86136	
-0.209981	-0.0740011	0.0802834	1.08265	-1.55497	0.268782	-0.352924	-0.291314	-0.200517	-0.00929747	-0.0398847	0.0024301	-1.91027	1.3877	-0.317234	1.86136	
-0.213192	-0.0680325	0.0791381	1.08586	-1.56094	0.269928	-0.213128	-0.0523562	-0.0679088	-0.00871193	-0.0395988	0.00246934	-1.90978	1.39444	-0.316512	1.86715	
-0.213187	-0.0680306	0.079137	1.08585	-1.56094	0.269929	-0.346823	-0.280892	-0.194929	-0.00866263	-0.0393876	0.00245665	-1.90975	1.39446	-0.31651	1.86715	
-0.214777	-0.0650618	0.0785664	1.08744	-1.56391	0.270499	-0.27965	-0.166301	-0.131357	-0.00841201	-0.0394332	0.00248824	-1.90946	1.39783	-0.316148	1.87004	
-0.219603	-0.0560171	0.0768255	1.09227	-1.57296	0.27224	-0.1377	0.0729355	0.00125073	-0.00726863	-0.0378016	0.00247534	-1.90847	1.40812	-0.315036	1.87871	
-0.219543	-0.0561283	0.0768469	1.09221	-1.57285	0.272219	-0.350028	-0.284462	-0.197577	-0.00737255	-0.0382731	0.00250453	-1.90848	1.40799	-0.31505	1.87871	
-0.212922	-0.0685251	0.079232	1.08559	-1.56045	0.269834	-0.634222	-0.763282	-0.464155	-0.0087235	-0.0394572	0.00245584	-1.9098	1.3939	-0.31657	1.86667	
-0.222693	-0.0502055	0.0757056	1.09536	-1.57877	0.27336	0.0781378	0.437241	0.203105	-0.00677672	-0.0379661	0.00254622	-1.90777	1.41474	-0.314317	1.88449	
-0.222688	-0.0502043	0.0757046	1.09535	-1.57877	0.273361	-0.346518	-0.278714	-0.194577	-0.00666054	-0.037364	0.00250732	-1.90774	1.41476	-0.314315	1.88449	
-0.224228	-0.0472939	0.0751428	1.09689	-1.58168	0.273923	-0.278042	-0.163796	-0.130822	-0.00647482	-0.0378003	0.00256706	-1.90735	1.41809	-0.313952	1.88738	
-0.229055	-0.0381436	0.0733744	1.10172	-1.59083	0.275691	-0.126842	0.087243	0.0083347	-0.00537979	-0.0362046	0.00255552	-1.90601	1.42858	-0.312802	1.89606	
-0.228921	-0.0383955	0.0734229	1.10159	-1.59058	0.275643	-0.352931	-0.287756	-0.200261	-0.00545919	-0.0366501	0.00258592	-1.90604	1.42829	-0.312833	1.89606	
-0.23201	-0.0325202	0.072286	1.10467	-1.59645	0.27678	-0.203996	-0.0411577	-0.0633903	-0.00485849	-0.0363412	0.00263104	-1.90511	1.43504	-0.31209	1.90184	
-0.232004	-0.032519	0.072285	1.10467	-1.59646	0.276781	-0.34599	-0.276332	-0.194118	-0.00482952	-0.0361467	0.00261747	-1.90508	1.43506	-0.312087	1.90184	
-0.233533	-0.0295973	0.0717186	1.1062	-1.59938	0.277347	-0.274629	-0.158396	-0.128674	-0.00455326	-0.0361649	0.0026527	-1.90458	1.43843	-0.311714	1.90473	
-0.23817	-0.0206978	0.0699911	1.11083	-1.60828	0.279075	-0.124096	0.0876347	0.00778705	-0.00350638	-0.0345994	0.00264343	-1.90293	1.44872	-0.31057	1.9134	
-0.238112	-0.0208072	0.0700122	1.11078	-1.60817	0.279054	-0.349069	-0.279772	-0.196707	-0.00356423	-0.0350311	0.0026745	-1.90295	1.44859	-0.310584	1.9134	
-0.231024	-0.0343887	0.0726472	1.10369	-1.59459	0.276419	-0.684614	-0.828173	-0.502136	-0.00503726	-0.0363499	0.00261017	-1.90539	1.4329	-0.312325	1.9	
-0.241139	-0.0149803	0.0688799	1.1138	-1.61399	0.280186	0.138613	0.518178	0.246531	-0.00295709	-0.0347034	0.00272175	-1.90181	1.45534	-0.30983	1.91919	
-0.241133	-0.0149797	0.0688789	1.1138	-1.61399	0.280187	-0.345273	-0.273802	-0.19358	-0.00289624	-0.0341105	0.00267702	-1.90178	1.45535	-0.309827	1.91919	
-0.24261	-0.0121212	0.0683223	1.11527	-1.61685	0.280744	-0.272826	-0.155833	-0.128084	-0.00265108	-0.0345286	0.00274529	-1.90118	1.45868	-0.309454	1.92208	
-0.247252	-0.00310336	0.0665643	1.11992	-1.62587	0.282502	-0.11232	0.102994	0.0155439	-0.00165581	-0.0330028	0.00273668	-1.89919	1.46919	-0.308268	1.93075	
-0.247115	-0.00336694	0.0666155	1.11978	-1.62561	0.28245	-0.352142	-0.283509	-0.199646	-0.00169021	-0.0334087	0.00276903	-1.89924	1.46889	-0.308302	1.93075	
-0.250078	0.00240963	0.0654879	1.12274	-1.63138	0.283578	-0.194333	-0.0296471	-0.0585883	-0.00108056	-0.0330819	0.00281959	-1.8979	1.47563	-0.307537	1.93653	
-0.250072	0.00241036	0.0654869	1.12274	-1.63138	0.283579	-0.344336	-0.27107	-0.192933	-0.00107165	-0.0329042	0.00280499	-1.89787	1.47565	-0.307535	1.93653	
-0.251538	0.00528225	0.0649253	1.1242	-1.63426	0.284141	-0.268936	-0.149987	-0.125662	-0.000773306	-0.0328978	0.00284375	-1.89716	1.47901	-0.307151	1.93943	
-0.255981	0.0140282	0.0632124	1.12865	-1.643	0.285853	-0.110135	0.102421	0.0145526	0.000170159	-0.0314063	0.0028366	-1.8949	1.48929	-0.305974	1.9481	
-0.255926	0.0139208	0.0632334	1.12859	-1.64289	0.285832	-0.347291	-0.274382	-0.195459	0.000157265	-0.0317983	0.00286985	-1.89492	1.48917	-0.305988	1.9481	
-0.248437	-0.000787594	0.0661118	1.1211	-1.62819	0.282954	-0.737317	-0.894435	-0.541222	-0.00141656	-0.0332255	0.00278838	-1.89864	1.4719	-0.30796	1.93333	
-0.258826	0.0196463	0.0621107	1.13149	-1.64862	0.286955	0.202621	0.601403	0.291687	0.000769402	-0.0314553	0.00292216	-1.89338	1.49591	-0.305212	1.95388	
-0.258819	0.0196463	0.0621098	1.13148	-1.64862	0.286956	-0.343222	-0.268201	-0.192209	0.000767543	-0.0308792	0.00287073	-1.89336	1.49592	-0.30521	1.95388	
-0.260231	0.0224505	0.0615589	1.1329	-1.65142	0.287507	-0.266966	-0.147391	-0.125025	0.00107643	-0.0312743	0.00294813	-1.89256	1.49924	-0.304826	1.95677	
-0.264683	0.031327	0.0598127	1.13735	-1.6603	0.289253	-0.0974262	0.118835	0.0229953	0.00196574	-0.0298256	0.00294096	-1.88995	1.50976	-0.303605	1.96545	
-0.264544	0.0310525	0.0598664	1.13721	-1.66003	0.289199	-0.350584	-0.278597	-0.198669	0.00197493	-0.0301923	0.00297553	-1.89002	1.50944	-0.303642	1.96545	
-0.267378	0.0367252	0.058749	1.14004	-1.6657	0.290317	-0.184189	-0.0178702	-0.0535133	0.00258755	-0.0298528	0.00303099	-1.88829	1.51617	-0.302856	1.97123	
-0.267372	0.0367253	0.0587481	1.14004	-1.6657	0.290318	-0.341893	-0.265134	-0.191372	0.00257687	-0.029692	0.00301523	-1.88826	1.51618	-0.302853	1.97123	
-0.268773	0.0395448	0.0581916	1.14144	-1.66852	0.290874	-0.26261	-0.14111	-0.122327	0.00289368	-0.0296637	0.00305736	-1.88736	1.51954	-0.302459	1.97412	
-0.273018	0.0481294	0.0564947	1.14568	-1.6771	0.292571	-0.095874	0.117242	0.0215311	0.00372818	-0.0282529	0.00305082	-1.88452	1.5298	-0.301249	1.98279	
-0.272966	0.0480241	0.0565154	1.14563	-1.677	0.29255	-0.344726	-0.268318	-0.193834	0.00375873	-0.0286058	0.00308652	-1.88455	1.52967	-0.301264	1.98279	
-0.265142	0.03225	0.0596305	1.13781	-1.66122	0.289435	-0.792106	-0.961773	-0.581313	0.00210367	-0.0301126	0.00298638	-1.88966	1.51086	-0.303476	1.96667	
-0.275734	0.0536431	0.0554033	1.1484	-1.68262	0.293663	0.269862	0.686543	0.338462	0.00436985	-0.0282527	0.0031433	-1.88263	1.5364	-0.300467	1.98858	
-0.275728	0.0536426	0.0554025	1.14839	-1.68262	0.293663	-0.340398	-0.261943	-0.190462	0.00429884	-0.0277002	0.00308431	-1.88261	1.53641	-0.300465	1.98858	
-0.277073	0.0563901	0.0548576	1.14974	-1.68536	0.294208	-0.260501	-0.138505	-0.121649	0.00467495	-0.0280679	0.00317141	-1.88163	1.53971	-0.300071	1.99147	
-0.28133	0.0651167	0.0531246	1.15399	-1.69409	0.295941	-0.0822196	0.134706	0.0306707	0.00545344	-0.0267025	0.00316421	-1.87844	1.55022	-0.298814	2.00014	
-0.281189	0.0648321	0.0531809	1.15385	-1.69381	0.295885	-0.348287	-0.273046	-0.19733	0.00550448	-0.0270308	0.0032012	-1.87853	1.54988	-0.298855	2.00014	
-0.281124	0.0646969	0.0532077	1.15379	-1.69367	0.295858	-0.344205	-0.266564	-0.193738	0.00548967	-0.0270393	0.00319976	-1.87858	1.54972	-0.298874	2	
-0.283892	0.0703957	0.0520744	1.15656	-1.69937	0.296991	-0.169577	0.000284379	-0.0447325	0.00611436	-0.0266836	0.00326099	-1.87644	1.55659	-0.298047	2.00592	
-0.283885	0.0703954	0.0520736	1.15655	-1.69937	0.296992	-0.338693	-0.258556	-0.189437	0.00608402	-0.026536	0.00324356	-1.87641	1.55661	-0.298045	2.00592	
-0.28522	0.0731596	0.0515227	1.15788	-1.70213	0.297543	-0.255702	-0.131822	-0.118684	0.0064164	-0.0264921	0.00328924	-1.87533	1.55996	-0.29764	2.00881	
-0.289264	0.0815772	0.0498426	1.16193	-1.71055	0.299223	-0.0813088	0.132132	0.0287543	0.00713783	-0.0251676	0.00328185	-1.87194	1.57018	-0.296399	2.01749	
-0.289213	0.0814725	0.0498634	1.16188	-1.71045	0.299202	-0.341454	-0.261682	-0.19187	0.00720992	-0.0254821	0.00332019	-1.87198	1.57005	-0.296414	2.01749	
-0.291849	0.0869801	0.0487627	1.16451	-1.71595	0.300303	-0.168162	0.000209997	-0.0454068	0.00781434	-0.025124	0.00338084	-1.86971	1.57675	-0.295597	2.02327	
-0.291842	0.086979	0.048762	1.16451	-1.71595	0.300304	-0.336834	-0.255056	-0.188342	0.00777657	-0.0249923	0.00336367	-1.86969	1.57676	-0.295594	2.02327	
-0.293143	0.0897154	0.048214	1.16581	-1.71869	0.300852	-0.252019	-0.126998	-0.116729	0.00811459	-0.0249377	0.00341058	-1.86852	1.58011	-0.295184	2.02616	
-0.297084	0.0980449	0.0465432	1.16975	-1.72702	0.302523	-0.0740073	0.139467	0.0323848	0.00877576	-0.0236481	0.003401	-1.86488	1.5903	-0.293927	2.03483	
-0.297035	0.0979414	0.0465638	1.1697	-1.72692	0.302502	-0.339519	-0.258092	-0.190725	0.00887013	-0.0239527	0.00344182	-1.86492	1.59018	-0.293943	2.03483	
-0.296367	0.0965249	0.0468483	1.16903	-1.7255	0.302218	-0.381448	-0.320613	-0.225801	0.00871761	-0.0240554	0.00342705	-1.86555	1.58844	-0.294158	2.03333	
-0.299603	0.103391	0.0454692	1.17227	-1.73237	0.303597	-0.117729	0.073412	-0.004924	0.00946916	-0.0235939	0.00350414	-1.86249	1.59686	-0.293115	2.04062	
-0.299596	0.10339	0.0454685	1.17226	-1.73236	0.303597	-0.334785	-0.251387	-0.187142	0.0094108	-0.0234389	0.00348179	-1.86246	1.59687	-0.293113	2.04062	
-0.300861	0.106093	0.0449244	1.17353	-1.73507	0.304141	-0.248348	-0.122298	-0.114818	0.00976608	-0.0234079	0.00353467	-1.86121	1.6002	-0.292698	2.04351	
-0.304708	0.114354	0.0432589	1.17737	-1.74333	0.305807	-0.066	0.147775	0.0366138	0.0103687	-0.0221652	0.00352379	-1.85732	1.61039	-0.291423	2.05218	
-0.304652	0.114235	0.0432827	1.17732	-1.74321	0.305783	-0.337924	-0.255125	-0.189919	0.0104827	-0.0224501	0.003566	-1.85737	1.61025	-0.291441	2.05218	
-0.307153	0.119627	0.0421942	1.17982	-1.7486	0.306872	-0.157026	0.0124427	-0.0397097	0.0110754	-0.0220924	0.00362992	-1.85477	1.61691	-0.290604	2.05796	
-0.307145	0.119625	0.0421936	1.17981	-1.7486	0.306872	-0.332563	-0.247572	-0.18585	0.0110204	-0.0219761	0.0036114	-1.85475	1.61692	-0.290601	2.05796	
-0.308378	0.122303	0.0416518	1.18104	-1.75128	0.307414	-0.244291	-0.117126	-0.112618	0.0113681	-0.0219067	0.00366106	-1.85342	1.62025	-0.290181	2.06086	
-0.312112	0.130452	0.04	1.18478	-1.75943	0.309066	-0.0592401	0.154126	0.0398057	0.0119114	-0.0207106	0.00364848	-1.8493	1.63039	-0.288894	2.06953	
-0.312065	0.130351	0.0400205	1.18473	-1.75932	0.309045	-0.335136	-0.250482	-0.188161	0.012045	-0.0209777	0.00369223	-1.84935	1.63026	-0.28891	2.06953	
-0.310857	0.127707	0.0405569	1.18352	-1.75668	0.308509	-0.421174	-0.376244	-0.258993	0.0117703	-0.0211833	0.00366503	-1.8507	1.62697	-0.289329	2.06667	
-0.314496	0.135682	0.0389384	1.18716	-1.76466	0.310127	-0.0624395	0.148791	0.0365816	0.0126295	-0.0206207	0.00375737	-1.8466	1.6369	-0.288062	2.07531	
-0.314488	0.13568	0.0389379	1.18715	-1.76465	0.310128	-0.330176	-0.24362	-0.184467	0.0125359	-0.0204604	0.00372897	-1.84657	1.63692	-0.28806	2.07531	
-0.315684	0.13832	0.0384008	1.18835	-1.76729	0.310665	-0.240493	-0.112434	-0.110659	0.0129179	-0.0204368	0.0037892	-1.84517	1.64022	-0.287636	2.0782	
-0.319329	0.146415	0.0367514	1.19199	-1.77539	0.312314	-0.050535	0.163278	0.0446241	0.0134023	-0.019289	0.00377467	-1.8408	1.65037	-0.286328	2.08688	
-0.31927	0.146285	0.0367779	1.19193	-1.77526	0.312288	-0.333705	-0.247953	-0.187578	0.013554	-0.0195371	0.00381982	-1.84087	1.65021	-0.286349	2.08688	
-0.321632	0.151555	0.0357024	1.1943	-1.78053	0.313363	-0.145567	0.0247894	-0.0337829	0.0141302	-0.0191839	0.0038863	-1.83797	1.65683	-0.285491	2.09266	
-0.321624	0.151553	0.0357019	1.19429	-1.78053	0.313364	-0.327621	-0.239525	-0.18299	0.0140591	-0.0190825	0.0038664	-1.83795	1.65684	-0.285489	2.09266	
-0.322789	0.15417	0.0351667	1.19545	-1.78314	0.313899	-0.236069	-0.106918	-0.108209	0.014413	-0.0190011	0.00391849	-1.83647	1.66014	-0.285059	2.09555	
-0.326311	0.162133	0.0335352	1.19898	-1.79111	0.315531	-0.0443499	0.168647	0.0473769	0.0148378	-0.0179008	0.00390162	-1.83191	1.67021	-0.283742	2.10422	
-0.326267	0.162034	0.0335554	1.19893	-1.79101	0.31551	-0.330085	-0.242311	-0.185228	0.0150079	-0.0181322	0.00394839	-1.83196	1.67009	-0.283758	2.10422	
-0.324584	0.15822	0.0343375	1.19725	-1.78719	0.314728	-0.463172	-0.433173	-0.293217	0.014633	-0.01844	0.0039102	-1.83417	1.66526	-0.284391	2.1	
-0.328559	0.167242	0.0324867	1.20122	-1.79622	0.316579	-0.00398318	0.226082	0.0796812	0.0155733	-0.0177813	0.00401562	-1.82892	1.67668	-0.282891	2.11001	
-0.328551	0.16724	0.0324863	1.20122	-1.79621	0.31658	-0.324913	-0.235306	-0.181426	0.015439	-0.0176213	0.00398052	-1.8289	1.67669	-0.282889	2.11001	
-0.329676	0.169815	0.0319567	1.20234	-1.79879	0.317109	-0.232172	-0.102258	-0.106211	0.0158511	-0.0176015	0.00404838	-1.82736	1.67997	-0.282456	2.1129	
-0.333116	0.177736	0.0303247	1.20578	-1.80671	0.318741	-0.0349288	0.178648	0.0527949	0.0162172	-0.0165503	0.004029	-1.82255	1.69006	-0.281116	2.12157	
-0.333053	0.177595	0.0303536	1.20572	-1.80657	0.318712	-0.328868	-0.240257	-0.184886	0.0164037	-0.0167635	0.00407711	-1.82264	1.68988	-0.281139	2.12157	
-0.335276	0.18274	0.029292	1.20794	-1.81171	0.319774	-0.133828	0.0372097	-0.0276404	0.0169593	-0.0164186	0.00414545	-1.81947	1.69645	-0.280263	2.12735	
-0.335268	0.182737	0.0292915	1.20793	-1.81171	0.319774	-0.322043	-0.230949	-0.179767	0.0168731	-0.0163315	0.00412413	-1.81944	1.69646	-0.28026	2.12735	
-0.336362	0.185292	0.0287632	1.20903	-1.81427	0.320303	-0.227391	-0.0964108	-0.103512	0.01723	-0.0162406	0.00417829	-1.81783	1.69973	-0.279821	2.13024	
-0.339671	0.193061	0.0271532	1.21234	-1.82204	0.321913	-0.0293816	0.182987	0.0550793	0.017537	-0.0152375	0.00415599	-1.81286	1.70972	-0.278476	2.13892	
-0.339629	0.192965	0.0271731	1.21229	-1.82194	0.321893	-0.3244	-0.233611	-0.18193	0.0177408	-0.015435	0.00420579	-1.81292	1.7096	-0.278492	2.13892	
-0.337536	0.18804	0.0281942	1.2102	-1.81701	0.320872	-0.507225	-0.491112	-0.328368	0.0172914	-0.0158373	0.00415844	-1.81609	1.70326	-0.279347	2.13333	
-0.341782	0.198046	0.0261186	1.21445	-1.82702	0.322947	0.0573473	0.304922	0.124251	0.0182829	-0.015094	0.00427437	-1.80962	1.71613	-0.277606	2.1447	
-0.341773	0.198043	0.0261182	1.21444	-1.82702	0.322948	-0.31903	-0.226479	-0.178025	0.0181033	-0.0149397	0.00423195	-1.80959	1.71614	-0.277604	2.1447	
-0.342826	0.200551	0.0255964	1.21549	-1.82952	0.323469	-0.223421	-0.0918044	-0.101482	0.018548	-0.0149202	0.00430768	-1.80793	1.71938	-0.277163	2.14759	
-0.346057	0.208292	0.0239829	1.21872	-1.83727	0.325083	-0.019228	0.193839	0.0611057	0.0187973	-0.0139662	0.00428237	-1.80272	1.72941	-0.275791	2.15627	
-0.345993	0.208141	0.0240143	1.21866	-1.83711	0.325052	-0.323444	-0.232065	-0.181845	0.0190156	-0.0141467	0.00433342	-1.80282	1.72922	-0.275817	2.15627	
-0.348074	0.213157	0.0229672	1.22074	-1.84213	0.326099	-0.121847	0.0496652	-0.0212966	0.0195468	-0.0138135	0.00440288	-1.7994	1.73572	-0.274922	2.16205	
-0.348066	0.213154	0.0229668	1.22073	-1.84213	0.326099	-0.315862	-0.221877	-0.176187	0.0194468	-0.0137399	0.00438015	-1.79938	1.73573	-0.27492	2.16205	
-0.34909	0.215643	0.0224458	1.22175	-1.84462	0.32662	-0.218294	-0.0856405	-0.0985354	0.0198036	-0.0136422	0.004436	-1.79765	1.73897	-0.274472	2.16494	
-0.352182	0.223214	0.0208583	1.22485	-1.85219	0.328208	-0.0143768	0.197107	0.0628937	0.0199946	-0.0127363	0.00440721	-1.7923	1.74886	-0.273098	2.17361	
-0.352143	0.22312	0.0208779	1.22481	-1.85209	0.328188	-0.318116	-0.224417	-0.178273	0.020229	-0.0129022	0.00446001	-1.79237	1.74874	-0.273115	2.17361	
-0.349707	0.217147	0.0221307	1.22237	-1.84612	0.326935	-0.553109	-0.54977	-0.364333	0.0197328	-0.0133853	0.00440565	-1.79659	1.74094	-0.2742	2.16667	
-0.354154	0.22807	0.0198382	1.22682	-1.85704	0.329228	0.121257	0.384944	0.170158	0.0207443	-0.0125744	0.0045292	-1.78883	1.75521	-0.272211	2.17939	
-0.354145	0.228066	0.0198379	1.22681	-1.85704	0.329228	-0.312563	-0.217174	-0.17427	0.0205156	-0.0124302	0.0044789	-1.78881	1.75522	-0.272209	2.17939	
-0.355126	0.230505	0.0193243	1.22779	-1.85948	0.329742	-0.214276	-0.081109	-0.0964834	0.0209951	-0.0124081	0.00456269	-1.78703	1.75842	-0.271759	2.18229	
-0.358145	0.23806	0.0177305	1.23081	-1.86703	0.331335	-0.00347653	0.208806	0.0695355	0.02113	-0.011551	0.00453049	-1.78146	1.76837	-0.270357	2.19096	
-0.35808	0.237899	0.0177643	1.23074	-1.86687	0.331302	-0.317465	-0.22341	-0.178462	0.021377	-0.0117009	0.0045844	-1.78158	1.76816	-0.270387	2.19096	
-0.360019	0.242782	0.0167323	1.23268	-1.87176	0.332334	-0.109663	0.0621192	-0.0147663	0.0218805	-0.0113826	0.00465424	-1.77793	1.77459	-0.269474	2.19674	
-0.36001	0.242778	0.016732	1.23267	-1.87175	0.332334	-0.309113	-0.212343	-0.172256	0.0217678	-0.0113216	0.00463012	-1.77791	1.7746	-0.269472	2.19674	
-0.360963	0.245201	0.0162187	1.23363	-1.87417	0.332847	-0.208813	-0.0746421	-0.0932913	0.0221217	-0.0112195	0.00468727	-1.77607	1.77781	-0.269015	2.19963	
-0.363837	0.252567	0.0146548	1.2365	-1.88154	0.334411	0.000625673	0.210969	0.0708008	0.0221998	-0.0104101	0.0046511	-1.7704	1.78759	-0.267615	2.20831	
-0.363801	0.252475	0.014674	1.23647	-1.88145	0.334392	-0.311266	-0.214763	-0.174262	0.0224616	-0.0105464	0.0047068	-1.77047	1.78747	-0.267632	2.20831	
-0.361088	0.245521	0.0161508	1.23375	-1.8745	0.332915	-0.600595	-0.608853	-0.400993	0.0219459	-0.0110932	0.00464768	-1.77582	1.77824	-0.268954	2.2	
-0.365669	0.257291	0.0136499	1.23833	-1.88626	0.335416	0.187449	0.465784	0.217262	0.022947	-0.0102348	0.00477586	-1.76672	1.79386	-0.266711	2.21409	
-0.36566	0.257287	0.0136497	1.23832	-1.88626	0.335416	-0.305543	-0.207424	-0.170167	0.0226666	-0.0101045	0.00471716	-1.7667	1.79387	-0.266709	2.21409	
-0.366569	0.259656	0.0131445	1.23923	-1.88863	0.335921	-0.204771	-0.0702052	-0.0912252	0.023182	-0.0100775	0.00480916	-1.76482	1.79704	-0.266251	2.21698	
-0.369373	0.267017	0.0115716	1.24204	-1.89599	0.337494	0.0122843	0.223511	0.078063	0.0232061	-0.00931599	0.00476925	-1.75892	1.80688	-0.26482	2.22565	
-0.369307	0.266847	0.0116076	1.24197	-1.89582	0.337458	-0.31096	-0.214319	-0.17474	0.0234784	-0.00943761	0.00482589	-1.75905	1.80666	-0.264852	2.22565	
-0.371103	0.271594	0.0105915	1.24377	-1.90057	0.338474	-0.0973114	0.0745371	-0.00806486	0.0239517	-0.00913675	0.00489541	-1.75521	1.81302	-0.263923	2.23144	
